,Unnamed: 0,collectionName,phoneName,millisSinceGpsEpoch,constellationType,svid,signalType,receivedSvTimeInGpsNanos,xSatPosM,ySatPosM,zSatPosM,xSatVelMps,ySatVelMps,zSatVelMps,satClkBiasM,satClkDriftMps,rawPrM,rawPrUncM,isrbM,ionoDelayM,tropoDelayM,PrM,SvName,millisSinceGpsEpoch_old
400,3,2021-04-26-US-SVL-1,Mi8,1303513052000,1,29,GPS_L1,1303513051923621899,-21902211.904,1538345.805,14928566.279000001,1550.9070000000002,-1104.364,2377.041,-101008.325,-0.002,23032145.278,3.298,0.0,6.835,5.188,23032115.22803402,G29,1303513053000
401,4,2021-04-26-US-SVL-1,Mi8,1303513052000,1,31,GPS_L1,1303513051916530656,-9618236.734,12165341.18,21516032.772,-2456.205,-1234.422,-353.01300000000003,-34150.687999999995,-0.001,25158046.446999997,8.693999999999999,0.0,9.317,22.179000000000002,25158010.23875718,G31,1303513053000
402,5,2021-04-26-US-SVL-1,Mi8,1303513052000,1,2,GPS_L1,1303513051928308578,-1235526.932,-16436200.822,21474603.511,2432.2870000000003,852.3739999999999,822.367,-179631.60199999998,0.001,21627114.26,5.096,0.0,4.125,2.905,21627119.307974618,G2,1303513053000
403,6,2021-04-26-US-SVL-1,Mi8,1303513052000,1,12,GPS_L1,1303513051933128360,-9967607.63,-20043455.259,14155111.22,150.129,-1835.514,-2435.138,-9939.528,-0.002,20182179.968,8.394,0.0,3.767,2.504,20182178.858955976,G12,1303513053000
404,7,2021-04-26-US-SVL-1,Mi8,1303513052000,1,24,GPS_L1,1303513051918379299,-19024279.566,-15677056.137,-10634054.791000001,1318.8670000000002,207.762,-2689.692,11470.188999999998,0.01,24603837.218000002,6.296,0.0,10.514000000000001,10.368,24603812.87950116,G24,1303513053000
405,0,2021-04-26-US-SVL-1,Mi8,1303513053000,1,5,GPS_L1,1303513052925065186,-4928114.071,-25904918.347,-2353693.23,274.2,-319.026,3157.083,-12052.328000000001,-0.001,22599458.72,4.797,0.0,6.7139999999999995,4.749,22599463.131266937,G5,1303513054000
406,1,2021-04-26-US-SVL-1,Mi8,1303513053000,1,19,GPS_L1,1303513052916044617,19128530.936,-16511207.545999998,7710911.441000001,997.285,-302.779,-3021.5240000000003,-2308.458,0.001,25303757.273000002,13.491,0.0,9.884,35.74,25303742.014824882,G19,1303513054000
407,2,2021-04-26-US-SVL-1,Mi8,1303513053000,1,25,GPS_L1,1303513052930830947,-15020625.349000001,-7175569.302,20491736.915,-158.153,-2652.2909999999997,-1004.775,37815.751000000004,0.002,20870927.058,3.5980000000000003,0.0,4.321000000000001,3.0,20870911.939272944,G25,1303513054000
408,3,2021-04-26-US-SVL-1,Mi8,1303513053000,1,29,GPS_L1,1303513052923623332,-21900660.9,1537241.313,14930943.165,1551.096,-1104.615,2376.723,-101008.32699999999,-0.002,23031715.675,3.5980000000000003,0.0,6.834,5.187,23031685.625034023,G29,1303513054000
409,4,2021-04-26-US-SVL-1,Mi8,1303513053000,1,31,GPS_L1,1303513052916531933,-9620692.955,12164106.839000002,21515679.529,-2456.231,-1234.259,-353.473,-34150.689,-0.001,25157663.612,9.892999999999999,0.0,9.316,22.166999999999998,25157627.41575718,G31,1303513054000
410,5,2021-04-26-US-SVL-1,Mi8,1303513053000,1,2,GPS_L1,1303513052928307384,-1233094.577,-16435348.505,21475425.661,2432.429,852.262,821.936,-179631.60100000002,0.001,21627472.213000003,5.096,0.0,4.126,2.905,21627477.26097462,G2,1303513054000
411,6,2021-04-26-US-SVL-1,Mi8,1303513053000,1,12,GPS_L1,1303513052933127887,-9967457.555,-20045290.62,14152675.931,150.02200000000002,-1835.2120000000002,-2435.442,-9939.53,-0.002,20182321.769,7.495,0.0,3.767,2.504,20182320.657955974,G12,1303513054000
412,7,2021-04-26-US-SVL-1,Mi8,1303513053000,1,24,GPS_L1,1303513052918377253,-19022960.540999997,-15676848.352,-10636744.367999999,1319.1879999999999,207.80900000000003,-2689.473,11470.198,0.01,24604450.593000002,5.996,0.0,10.515999999999998,10.372,24604426.257501163,G24,1303513054000
413,0,2021-04-26-US-SVL-1,Mi8,1303513054000,1,5,GPS_L1,1303513053925067152,-4927839.853999999,-25905237.184,-2350536.115,274.233,-318.647,3157.133,-12052.329,-0.001,22598869.328,5.096,0.0,6.712999999999999,4.748,22598873.74026695,G5,1303513055000
414,1,2021-04-26-US-SVL-1,Mi8,1303513054000,1,19,GPS_L1,1303513053916042786,19129528.040999997,-16511510.263,7707889.839,996.929,-302.655,-3021.691,-2308.4570000000003,0.001,25304306.193000004,9.892999999999999,0.0,9.884,35.775,25304290.900824886,G19,1303513055000
415,2,2021-04-26-US-SVL-1,Mi8,1303513054000,1,25,GPS_L1,1303513053930832077,-15020783.574000001,-7178221.525,20490731.917,-158.29399999999998,-2652.15,-1005.2180000000001,37815.753,0.002,20870588.292,3.298,0.0,4.32,2.9989999999999997,20870573.177272942,G25,1303513055000
416,3,2021-04-26-US-SVL-1,Mi8,1303513054000,1,29,GPS_L1,1303513053923624779,-21899109.708,1536136.572,14933319.733,1551.285,-1104.866,2376.405,-101008.329,-0.002,23031281.875,3.298,0.0,6.832999999999999,5.186,23031251.82503402,G29,1303513055000
417,4,2021-04-26-US-SVL-1,Mi8,1303513054000,1,31,GPS_L1,1303513053916533199,-9623149.202,12162872.66,21515325.825999998,-2456.257,-1234.096,-353.93199999999996,-34150.69,-0.001,25157284.075,9.294,0.0,9.316,22.154,25157247.890757177,G31,1303513055000
418,5,2021-04-26-US-SVL-1,Mi8,1303513054000,1,2,GPS_L1,1303513053928306176,-1230662.0790000001,-16434496.3,21476247.38,2432.572,852.15,821.5039999999999,-179631.6,0.001,21627834.362,4.497,0.0,4.126,2.905,21627839.410974618,G2,1303513055000
419,6,2021-04-26-US-SVL-1,Mi8,1303513054000,1,12,GPS_L1,1303513053933127425,-9967307.588,-20047125.68,14150240.338,149.915,-1834.911,-2435.745,-9939.530999999999,-0.002,20182460.273,7.195,0.0,3.767,2.505,20182459.159955975,G12,1303513055000
420,7,2021-04-26-US-SVL-1,Mi8,1303513054000,1,24,GPS_L1,1303513053918375193,-19021641.195,-15676640.52,-10639433.726,1319.509,207.856,-2689.2540000000004,11470.208,0.01,24605068.165999997,5.396,0.0,10.517000000000001,10.376,24605043.83550116,G24,1303513055000
421,0,2021-04-26-US-SVL-1,Mi8,1303513055000,1,5,GPS_L1,1303513054925069104,-4927565.603999999,-25905555.641999997,-2347378.952,274.26599999999996,-318.268,3157.184,-12052.329,-0.001,22598284.133,4.497,0.0,6.712000000000001,4.747,22598288.54726694,G5,1303513056000
422,1,2021-04-26-US-SVL-1,Mi8,1303513055000,1,19,GPS_L1,1303513054916040967,19130524.790999997,-16511812.855,7704868.07,996.573,-302.531,-3021.857,-2308.456,0.001,25304851.516,9.593,0.0,9.885,35.811,25304836.187824883,G19,1303513056000
423,2,2021-04-26-US-SVL-1,Mi8,1303513055000,1,25,GPS_L1,1303513054930833220,-15020941.939000001,-7180873.607999999,20489726.475,-158.436,-2652.01,-1005.6619999999999,37815.754,0.002,20870245.63,3.298,0.0,4.32,2.9989999999999997,20870230.516272943,G25,1303513056000
424,3,2021-04-26-US-SVL-1,Mi8,1303513055000,1,29,GPS_L1,1303513054923626206,-21897558.325999998,1535031.5790000001,14935695.983,1551.473,-1105.116,2376.087,-101008.33099999999,-0.002,23030854.071,3.298,0.0,6.832999999999999,5.185,23030824.02003402,G29,1303513056000
425,4,2021-04-26-US-SVL-1,Mi8,1303513055000,1,31,GPS_L1,1303513054916534463,-9625605.475,12161638.644000001,21514971.663000003,-2456.282,-1233.933,-354.392,-34150.691,-0.001,25156905.137,9.593,0.0,9.316,22.142,25156868.96375718,G31,1303513056000
426,5,2021-04-26-US-SVL-1,Mi8,1303513055000,1,2,GPS_L1,1303513054928304992,-1228229.438,-16433644.207,21477068.667,2432.714,852.038,821.073,-179631.599,0.001,21628189.316,4.797,0.0,4.126,2.906,21628194.364974618,G2,1303513056000
427,6,2021-04-26-US-SVL-1,Mi8,1303513055000,1,6,GPS_L1,1303513054921654457,11784659.754,-10303774.979,21528224.351,2437.8520000000003,1187.48,-762.441,3126.219,0.001,23621969.551,14.69,0.0,6.898,6.691,23621975.832689095,G6,1303513056000
428,7,2021-04-26-US-SVL-1,Mi8,1303513055000,1,12,GPS_L1,1303513054933126958,-9967157.727,-20048960.439,14147804.442,149.808,-1834.609,-2436.049,-9939.533000000001,-0.002,20182600.277,6.595,0.0,3.767,2.505,20182599.161955975,G12,1303513056000
429,8,2021-04-26-US-SVL-1,Mi8,1303513055000,1,24,GPS_L1,1303513054918373148,-19020321.528,-15676432.640999999,-10642122.865,1319.83,207.903,-2689.035,11470.216999999999,0.01,24605681.241,5.696000000000001,0.0,10.519,10.380999999999998,24605656.912501164,G24,1303513056000
430,0,2021-04-26-US-SVL-1,Mi8,1303513056000,1,5,GPS_L1,1303513055925071070,-4927291.321,-25905873.722,-2344221.736,274.29900000000004,-317.889,3157.2340000000004,-12052.33,-0.001,22597694.741,4.797,0.0,6.711,4.746,22597699.156266946,G5,1303513057000
431,1,2021-04-26-US-SVL-1,Mi8,1303513056000,1,19,GPS_L1,1303513055916039156,19131521.185,-16512115.324000001,7701846.136,996.2180000000001,-302.407,-3022.0240000000003,-2308.455,0.001,25305394.44,9.294,0.0,9.885,35.847,25305379.07682488,G19,1303513057000
432,2,2021-04-26-US-SVL-1,Mi8,1303513056000,1,25,GPS_L1,1303513055930834353,-15021100.445999999,-7183525.551,20488720.589,-158.577,-2651.87,-1006.1060000000001,37815.756,0.002,20869905.965,3.5980000000000003,0.0,4.32,2.9989999999999997,20869890.85327294,G25,1303513057000
433,3,2021-04-26-US-SVL-1,Mi8,1303513056000,1,29,GPS_L1,1303513055923627653,-21896006.757,1533926.336,14938071.915,1551.662,-1105.367,2375.769,-101008.33300000001,-0.002,23030420.272,3.5980000000000003,0.0,6.832000000000001,5.184,23030390.22103402,G29,1303513057000
434,4,2021-04-26-US-SVL-1,Mi8,1303513056000,1,31,GPS_L1,1303513055916535736,-9628061.774,12160404.792000001,21514617.040999997,-2456.308,-1233.769,-354.852,-34150.692,-0.001,25156523.501,10.193,0.0,9.316,22.13,25156487.33875718,G31,1303513057000
435,5,2021-04-26-US-SVL-1,Mi8,1303513056000,1,2,GPS_L1,1303513055928303774,-1225796.655,-16432792.226,21477889.523000002,2432.857,851.926,820.6410000000001,-179631.598,0.001,21628554.463000003,4.797,0.0,4.126,2.906,21628559.51297462,G2,1303513057000
436,6,2021-04-26-US-SVL-1,Mi8,1303513056000,1,6,GPS_L1,1303513055921652375,11787097.594,-10302587.598,21527461.684,2437.839,1187.287,-762.8960000000001,3126.22,0.001,23622593.719,13.491,0.0,6.898,6.693,23622599.9996891,G6,1303513057000
437,7,2021-04-26-US-SVL-1,Mi8,1303513056000,1,12,GPS_L1,1303513055933126502,-9967007.972000001,-20050794.895,14145368.242,149.701,-1834.307,-2436.3520000000003,-9939.535,-0.002,20182736.982,6.895,0.0,3.767,2.505,20182735.864955977,G12,1303513057000
438,8,2021-04-26-US-SVL-1,Mi8,1303513056000,1,24,GPS_L1,1303513055918371116,-19019001.539,-15676224.715,-10644811.785,1320.151,207.95,-2688.815,11470.226999999999,0.01,24606290.42,6.296,0.0,10.52,10.385,24606266.09650116,G24,1303513057000
439,0,2021-04-26-US-SVL-1,Mi8,1303513057000,1,5,GPS_L1,1303513056925073033,-4927017.005,-25906191.422,-2341064.471,274.33299999999997,-317.51099999999997,3157.284,-12052.331,-0.001,22597106.249,4.797,0.0,6.71,4.745,22597110.665266946,G5,1303513058000
440,1,2021-04-26-US-SVL-1,Mi8,1303513057000,1,19,GPS_L1,1303513056916037338,19132517.222,-16512417.669000002,7698824.034,995.862,-302.284,-3022.19,-2308.4539999999997,0.001,25305939.463000003,9.892999999999999,0.0,9.886000000000001,35.883,25305924.06382488,G19,1303513058000
441,2,2021-04-26-US-SVL-1,Mi8,1303513057000,1,25,GPS_L1,1303513056930835485,-15021259.095,-7186177.352000001,20487714.259,-158.718,-2651.7290000000003,-1006.55,37815.757000000005,0.002,20869566.6,3.5980000000000003,0.0,4.319,2.998,20869551.49127295,G25,1303513058000
442,3,2021-04-26-US-SVL-1,Mi8,1303513057000,1,29,GPS_L1,1303513056923629092,-21894454.998000003,1532820.842,14940447.527999999,1551.851,-1105.618,2375.451,-101008.335,-0.002,23029988.87,3.897,0.0,6.831,5.183,23029958.819034018,G29,1303513058000
443,4,2021-04-26-US-SVL-1,Mi8,1303513057000,1,31,GPS_L1,1303513056916536921,-9630518.097000001,12159171.103,21514261.959000003,-2456.333,-1233.606,-355.311,-34150.692,-0.001,25156168.246999998,8.394,0.0,9.316,22.116999999999997,25156132.097757176,G31,1303513058000
444,5,2021-04-26-US-SVL-1,Mi8,1303513057000,1,2,GPS_L1,1303513056928302592,-1223363.73,-16431940.357,21478709.946999997,2432.999,851.814,820.21,-179631.59699999998,0.001,21628908.818000004,5.096,0.0,4.126,2.906,21628913.868974626,G2,1303513058000
445,6,2021-04-26-US-SVL-1,Mi8,1303513057000,1,6,GPS_L1,1303513056921650315,11789535.420999998,-10301400.41,21526698.563,2437.826,1187.095,-763.3510000000001,3126.2209999999995,0.001,23623211.290999997,12.290999999999999,0.0,6.899,6.695,23623217.5696891,G6,1303513058000
446,7,2021-04-26-US-SVL-1,Mi8,1303513057000,1,12,GPS_L1,1303513056933126049,-9966858.325,-20052629.05,14142931.739,149.595,-1834.006,-2436.656,-9939.537,-0.002,20182872.788,7.195,0.0,3.767,2.505,20182871.668955978,G12,1303513058000
447,8,2021-04-26-US-SVL-1,Mi8,1303513057000,1,24,GPS_L1,1303513056918369075,-19017681.23,-15676016.742,-10647500.485,1320.4720000000002,207.997,-2688.5959999999995,11470.237,0.01,24606902.296,6.296,0.0,10.522,10.389000000000001,24606877.97650116,G24,1303513058000
448,0,2021-04-26-US-SVL-1,Mi8,1303513058000,1,5,GPS_L1,1303513057925075002,-4926742.655,-25906508.744000003,-2337907.155,274.366,-317.132,3157.335,-12052.331,-0.001,22596515.958,6.595,0.0,6.709,4.744,22596520.37626694,G5,1303513059000
449,1,2021-04-26-US-SVL-1,Mi8,1303513058000,1,19,GPS_L1,1303513057916035517,19133512.904,-16512719.89,7695801.766,995.5060000000001,-302.16,-3022.357,-2308.453,0.001,25306485.385,10.493,0.0,9.887,35.92,25306469.948824883,G19,1303513059000
450,2,2021-04-26-US-SVL-1,Mi8,1303513058000,1,25,GPS_L1,1303513057930836620,-15021417.884000001,-7188829.0139999995,20486707.485999998,-158.859,-2651.5879999999997,-1006.9939999999999,37815.759,0.002,20869226.335,3.5980000000000003,0.0,4.319,2.998,20869211.22827295,G25,1303513059000
451,3,2021-04-26-US-SVL-1,Mi8,1303513058000,1,29,GPS_L1,1303513057923630535,-21892903.051,1531715.096,14942822.822999999,1552.039,-1105.869,2375.133,-101008.337,-0.002,23029556.27,4.797,0.0,6.83,5.183,23029526.21803402,G29,1303513059000
452,4,2021-04-26-US-SVL-1,Mi8,1303513058000,1,31,GPS_L1,1303513057916538225,-9632974.446,12157937.576,21513906.418,-2456.359,-1233.443,-355.77099999999996,-34150.693,-0.001,25155777.318000004,9.294,0.0,9.316,22.105,25155741.179757178,G31,1303513059000
453,5,2021-04-26-US-SVL-1,Mi8,1303513058000,1,2,GPS_L1,1303513057928301361,-1220930.663,-16431088.601,21479529.94,2433.141,851.702,819.778,-179631.59699999998,0.001,21629277.863,5.096,0.0,4.127,2.906,21629282.912974626,G2,1303513059000
454,6,2021-04-26-US-SVL-1,Mi8,1303513058000,1,6,GPS_L1,1303513057921648249,11791973.235,-10300213.413999999,21525934.985999998,2437.812,1186.902,-763.806,3126.222,0.001,23623830.661999997,10.793,0.0,6.9,6.697,23623836.938689094,G6,1303513059000
455,7,2021-04-26-US-SVL-1,Mi8,1303513058000,1,12,GPS_L1,1303513057933125595,-9966708.784,-20054462.904,14140494.932,149.488,-1833.704,-2436.959,-9939.539,-0.002,20183008.894,8.094,0.0,3.767,2.505,20183007.772955976,G12,1303513059000
456,8,2021-04-26-US-SVL-1,Mi8,1303513058000,1,24,GPS_L1,1303513057918367017,-19016360.6,-15675808.722000001,-10650188.966,1320.793,208.044,-2688.377,11470.246000000001,0.01,24607519.269,6.296,0.0,10.523,10.394,24607494.952501163,G24,1303513059000
457,0,2021-04-26-US-SVL-1,Mi8,1303513059000,1,5,GPS_L1,1303513058925076945,-4926468.272,-25906825.687,-2334749.79,274.399,-316.753,3157.385,-12052.332,-0.001,22595933.461,6.895,0.0,6.707999999999999,4.743,22595937.880266946,G5,1303513060000
458,1,2021-04-26-US-SVL-1,Mi8,1303513059000,1,19,GPS_L1,1303513058916033682,19134508.23,-16513021.987,7692779.331,995.15,-302.036,-3022.5229999999997,-2308.452,0.001,25307035.504,14.39,0.0,9.887,35.955999999999996,25307020.03282489,G19,1303513060000
459,2,2021-04-26-US-SVL-1,Mi8,1303513059000,1,25,GPS_L1,1303513058930837763,-15021576.815,-7191480.535,20485700.269,-159.001,-2651.448,-1007.437,37815.761,0.002,20868883.672000002,3.5980000000000003,0.0,4.3180000000000005,2.998,20868868.56827294,G25,1303513060000
460,3,2021-04-26-US-SVL-1,Mi8,1303513059000,1,29,GPS_L1,1303513058923631960,-21891350.915,1530609.101,14945197.8,1552.2279999999998,-1106.12,2374.814,-101008.339,-0.002,23029129.066,4.197,0.0,6.829,5.182,23029099.014034018,G29,1303513060000
461,4,2021-04-26-US-SVL-1,Mi8,1303513059000,1,31,GPS_L1,1303513058916539479,-9635430.82,12156704.213,21513550.415999997,-2456.384,-1233.28,-356.231,-34150.693999999996,-0.001,25155401.378000002,8.693999999999999,0.0,9.315,22.093000000000004,25155365.25175718,G31,1303513060000
462,5,2021-04-26-US-SVL-1,Mi8,1303513059000,1,2,GPS_L1,1303513058928300175,-1218497.453,-16430236.955999998,21480349.501,2433.283,851.59,819.347,-179631.59600000002,0.001,21629633.415999997,5.396,0.0,4.127,2.907,21629638.465974618,G2,1303513060000
463,6,2021-04-26-US-SVL-1,Mi8,1303513059000,1,6,GPS_L1,1303513058921646189,11794411.035,-10299026.611,21525170.954,2437.799,1186.7089999999998,-764.2610000000001,3126.223,0.001,23624448.235,11.392000000000001,0.0,6.9,6.699,23624454.5106891,G6,1303513060000
464,7,2021-04-26-US-SVL-1,Mi8,1303513059000,1,12,GPS_L1,1303513058933125167,-9966559.349,-20056296.455,14138057.820999999,149.382,-1833.402,-2437.263,-9939.54,-0.002,20183137.205,6.296,0.0,3.767,2.505,20183136.082955975,G12,1303513060000
465,8,2021-04-26-US-SVL-1,Mi8,1303513059000,1,24,GPS_L1,1303513058918364984,-19015039.649,-15675600.655,-10652877.227,1321.114,208.09099999999998,-2688.157,11470.256000000001,0.01,24608128.746999998,6.595,0.0,10.525,10.398,24608104.43450117,G24,1303513060000
466,0,2021-04-26-US-SVL-1,Mi8,1303513060000,1,5,GPS_L1,1303513059925078891,-4926193.855,-25907142.251999997,-2331592.374,274.433,-316.374,3157.435,-12052.333,-0.001,22595350.065,9.892999999999999,0.0,6.707000000000001,4.742,22595354.485266946,G5,1303513061000
467,1,2021-04-26-US-SVL-1,Mi8,1303513060000,1,19,GPS_L1,1303513059916031869,19135503.2,-16513323.96,7689756.731000001,994.794,-301.91200000000003,-3022.6890000000003,-2308.451,0.001,25307579.028,15.289000000000001,0.0,9.888,35.992,25307563.52082488,G19,1303513061000
468,2,2021-04-26-US-SVL-1,Mi8,1303513060000,1,25,GPS_L1,1303513059930838896,-15021735.887,-7194131.915,20484692.608,-159.142,-2651.3070000000002,-1007.8810000000001,37815.762,0.002,20868544.008,3.298,0.0,4.3180000000000005,2.998,20868528.905272942,G25,1303513061000
469,3,2021-04-26-US-SVL-1,Mi8,1303513060000,1,29,GPS_L1,1303513059923633403,-21889798.591,1529502.854,14947572.459,1552.4160000000002,-1106.371,2374.496,-101008.341,-0.002,23028696.465,3.897,0.0,6.829,5.181,23028666.41203402,G29,1303513061000
470,4,2021-04-26-US-SVL-1,Mi8,1303513060000,1,31,GPS_L1,1303513059916540756,-9637887.221,12155471.014,21513193.956,-2456.409,-1233.117,-356.69,-34150.695,-0.001,25155018.543,7.795,0.0,9.315,22.081,25154982.427757178,G31,1303513061000
471,5,2021-04-26-US-SVL-1,Mi8,1303513060000,1,2,GPS_L1,1303513059928298965,-1216064.101,-16429385.424,21481168.63,2433.426,851.4780000000001,818.915,-179631.595,0.001,21629996.165,5.096,0.0,4.127,2.907,21630001.215974618,G2,1303513061000
472,6,2021-04-26-US-SVL-1,Mi8,1303513060000,1,6,GPS_L1,1303513059921644104,11796848.822999999,-10297840.0,21524406.468000002,2437.785,1186.517,-764.716,3126.225,0.001,23625073.301999997,12.890999999999998,0.0,6.901,6.7010000000000005,23625079.576689098,G6,1303513061000
473,7,2021-04-26-US-SVL-1,Mi8,1303513060000,1,12,GPS_L1,1303513059933124690,-9966410.021,-20058129.705,14135620.407,149.275,-1833.1,-2437.5660000000003,-9939.542,-0.002,20183280.206,8.094,0.0,3.767,2.505,20183279.081955977,G12,1303513061000
474,8,2021-04-26-US-SVL-1,Mi8,1303513060000,1,24,GPS_L1,1303513059918362941,-19013718.378,-15675392.541,-10655565.269,1321.435,208.138,-2687.938,11470.265,0.01,24608741.223,7.195,0.0,10.526,10.402000000000001,24608716.91450116,G24,1303513061000
475,0,2021-04-26-US-SVL-1,Mi8,1303513061000,1,5,GPS_L1,1303513060925080826,-4925919.405,-25907458.437,-2328434.9069999997,274.466,-315.995,3157.485,-12052.333,-0.001,22594769.966,11.692,0.0,6.706,4.7410000000000005,22594774.388266943,G5,1303513062000
476,1,2021-04-26-US-SVL-1,Mi8,1303513061000,1,19,GPS_L1,1303513060916030026,19136497.814,-16513625.809,7686733.965,994.438,-301.788,-3022.8559999999998,-2308.45,0.001,25308131.545,14.39,0.0,9.888,36.028,25308116.002824884,G19,1303513062000
477,2,2021-04-26-US-SVL-1,Mi8,1303513061000,1,25,GPS_L1,1303513060930840023,-15021895.101,-7196783.154,20483684.503,-159.283,-2651.1659999999997,-1008.325,37815.763999999996,0.002,20868206.142,3.5980000000000003,0.0,4.3180000000000005,2.997,20868191.04227294,G25,1303513062000
478,3,2021-04-26-US-SVL-1,Mi8,1303513061000,1,29,GPS_L1,1303513060923634846,-21888246.078,1528396.356,14949946.799,1552.605,-1106.621,2374.178,-101008.34300000001,-0.002,23028263.865,3.897,0.0,6.827999999999999,5.18,23028233.812034022,G29,1303513062000
479,4,2021-04-26-US-SVL-1,Mi8,1303513061000,1,31,GPS_L1,1303513060916542015,-9640343.646,12154237.977,21512837.035,-2456.435,-1232.953,-357.15,-34150.696,-0.001,25154641.104000002,8.994,0.0,9.315,22.068,25154605.000757176,G31,1303513062000
480,5,2021-04-26-US-SVL-1,Mi8,1303513061000,1,2,GPS_L1,1303513060928297758,-1213630.607,-16428534.004,21481987.328,2433.5679999999998,851.365,818.4839999999999,-179631.59399999998,0.001,21630358.015,3.897,0.0,4.127,2.907,21630363.06697462,G2,1303513062000
481,6,2021-04-26-US-SVL-1,Mi8,1303513061000,1,6,GPS_L1,1303513060921642052,11799286.595999999,-10296653.582999999,21523641.526,2437.772,1186.3239999999998,-765.171,3126.2259999999997,0.001,23625688.476,11.692,0.0,6.901,6.702999999999999,23625694.7496891,G6,1303513062000
482,7,2021-04-26-US-SVL-1,Mi8,1303513061000,1,12,GPS_L1,1303513060933124237,-9966260.8,-20059962.652,14133182.69,149.16899999999998,-1832.7979999999998,-2437.869,-9939.544,-0.002,20183416.012000002,7.795,0.0,3.767,2.505,20183414.885955974,G12,1303513062000
483,8,2021-04-26-US-SVL-1,Mi8,1303513061000,1,24,GPS_L1,1303513060918360905,-19012396.785,-15675184.38,-10658253.092,1321.756,208.185,-2687.718,11470.275,0.01,24609351.6,7.495,0.0,10.527999999999999,10.405999999999999,24609327.29550116,G24,1303513062000
484,0,2021-04-26-US-SVL-1,Mi8,1303513062000,1,5,GPS_L1,1303513061925082783,-4925644.922,-25907774.244000003,-2325277.391,274.5,-315.617,3157.535,-12052.333999999999,-0.001,22594183.272,11.392000000000001,0.0,6.705,4.74,22594187.695266947,G5,1303513063000
485,1,2021-04-26-US-SVL-1,Mi8,1303513062000,1,19,GPS_L1,1303513061916028187,19137492.072,-16513927.534000002,7683711.031,994.082,-301.663,-3023.022,-2308.449,0.001,25308682.863,15.289000000000001,0.0,9.889,36.065,25308667.283824883,G19,1303513063000
486,2,2021-04-26-US-SVL-1,Mi8,1303513062000,1,25,GPS_L1,1303513061930841163,-15022054.455,-7199434.253,20482675.955,-159.424,-2651.025,-1008.768,37815.765,0.002,20867864.378,3.897,0.0,4.317,2.997,20867849.280272942,G25,1303513063000
487,3,2021-04-26-US-SVL-1,Mi8,1303513062000,1,29,GPS_L1,1303513061923636272,-21886693.378000002,1527289.608,14952320.820999999,1552.793,-1106.872,2373.859,-101008.345,-0.002,23027836.360999998,4.497,0.0,6.827000000000001,5.178999999999999,23027806.30803402,G29,1303513063000
488,4,2021-04-26-US-SVL-1,Mi8,1303513062000,1,31,GPS_L1,1303513061916543266,-9642800.096,12153005.104,21512479.655,-2456.46,-1232.79,-357.60900000000004,-34150.696,-0.001,25154266.064,8.994,0.0,9.315,22.055999999999997,25154229.97275718,G31,1303513063000
489,5,2021-04-26-US-SVL-1,Mi8,1303513062000,1,2,GPS_L1,1303513061928296564,-1211196.97,-16427682.695999999,21482805.595,2433.71,851.253,818.052,-179631.593,0.001,21630715.966999996,3.897,0.0,4.127,2.907,21630721.01997462,G2,1303513063000
490,6,2021-04-26-US-SVL-1,Mi8,1303513062000,1,6,GPS_L1,1303513061921639961,11801724.355999999,-10295467.358,21522876.13,2437.758,1186.131,-765.6260000000001,3126.2270000000003,0.001,23626315.341999996,11.992,0.0,6.902,6.705,23626321.613689102,G6,1303513063000
491,7,2021-04-26-US-SVL-1,Mi8,1303513062000,1,12,GPS_L1,1303513061933123780,-9966111.685,-20061795.298,14130744.67,149.062,-1832.496,-2438.173,-9939.546,-0.002,20183553.017,9.892999999999999,0.0,3.767,2.505,20183551.888955977,G12,1303513063000
492,8,2021-04-26-US-SVL-1,Mi8,1303513062000,1,24,GPS_L1,1303513061918358877,-19011074.871,-15674976.173,-10660940.694,1322.0770000000002,208.231,-2687.4990000000003,11470.284,0.01,24609959.58,8.693999999999999,0.0,10.529000000000002,10.411,24609935.27850116,G24,1303513063000
493,0,2021-04-26-US-SVL-1,Mi8,1303513063000,1,5,GPS_L1,1303513062925084766,-4925370.404,-25908089.672,-2322119.825,274.533,-315.238,3157.585,-12052.335,-0.001,22593588.784,10.193,0.0,6.704,4.74,22593593.20726695,G5,1303513064000
494,1,2021-04-26-US-SVL-1,Mi8,1303513063000,1,19,GPS_L1,1303513062916026377,19138485.974,-16514229.135,7680687.932,993.7260000000001,-301.539,-3023.188,-2308.448,0.001,25309225.488,12.290999999999999,0.0,9.889,36.101,25309209.873824887,G19,1303513064000
495,2,2021-04-26-US-SVL-1,Mi8,1303513063000,1,25,GPS_L1,1303513062930842292,-15022213.951,-7202085.21,20481666.963,-159.566,-2650.885,-1009.212,37815.767,0.002,20867525.912,3.897,0.0,4.317,2.997,20867510.81627294,G25,1303513064000
496,3,2021-04-26-US-SVL-1,Mi8,1303513063000,1,29,GPS_L1,1303513062923637713,-21885140.488,1526182.6090000002,14954694.525,1552.981,-1107.123,2373.541,-101008.347,-0.002,23027404.36,5.096,0.0,6.8260000000000005,5.178999999999999,23027374.30603402,G29,1303513064000
